store,date,sales
4,2014-07-28,2650
4,2014-07-29,3162
4,2014-07-30,3056
4,2014-07-31,3350
4,2014-08-01,3166
4,2014-08-02,3382
4,2014-08-03,3534
4,2014-08-04,2287
4,2014-08-05,2705
4,2014-08-06,2766
4,2014-08-07,2924
4,2014-08-08,3174
4,2014-08-09,3425
4,2014-08-10,3639
4,2014-08-11,2325
4,2014-08-12,2656
4,2014-08-13,2712
4,2014-08-14,3105
4,2014-08-15,3063
4,2014-08-16,3369
4,2014-08-17,3552
4,2014-08-18,2276
4,2014-08-19,2705
4,2014-08-20,2765
4,2014-08-21,3012
4,2014-08-22,3131
4,2014-08-23,3324
4,2014-08-24,3454
4,2014-08-25,2307
4,2014-08-26,2712
4,2014-08-27,2776
4,2014-08-28,2940
4,2014-08-29,3100
4,2014-08-30,3344
4,2014-08-31,3506
4,2014-09-01,2197
4,2014-09-02,2494
4,2014-09-03,2532
4,2014-09-04,2736
4,2014-09-05,2931
4,2014-09-06,3088
4,2014-09-07,3320
4,2014-09-08,2232
4,2014-09-09,2639
4,2014-09-10,2624
4,2014-09-11,2671
4,2014-09-12,2940
4,2014-09-13,3121
4,2014-09-14,3259
4,2014-09-15,2207
4,2014-09-16,2637
4,2014-09-17,2623
4,2014-09-18,2762
4,2014-09-19,2974
4,2014-09-20,3116
4,2014-09-21,3287
4,2014-09-22,2214
4,2014-09-23,2549
4,2014-09-24,2488
4,2014-09-25,2766
4,2014-09-26,2935
4,2014-09-27,3233
4,2014-09-28,3308
4,2014-09-29,2203
4,2014-09-30,2508
4,2014-10-01,2433
4,2014-10-02,2638
4,2014-10-03,2805
4,2014-10-04,2958
4,2014-10-05,3100
4,2014-10-06,2089
4,2014-10-07,2353
4,2014-10-08,2435
4,2014-10-09,2533
4,2014-10-10,2697
4,2014-10-11,2842
4,2014-10-12,3092
4,2014-10-13,2047
4,2014-10-14,2373
4,2014-10-15,2313
4,2014-10-16,2484
4,2014-10-17,2668
4,2014-10-18,2873
4,2014-10-19,3047
4,2014-10-20,2044
4,2014-10-21,2380
4,2014-10-22,2462
4,2014-10-23,2583
4,2014-10-24,2751
4,2014-10-25,2898
4,2014-10-26,3143
4,2014-10-27,2002
4,2014-10-28,2389
4,2014-10-29,2374
4,2014-10-30,2555
4,2014-10-31,2688
4,2014-11-01,3109
4,2014-11-02,3241
4,2014-11-03,2270
4,2014-11-04,2599
4,2014-11-05,2511
4,2014-11-06,2691
4,2014-11-07,2887
4,2014-11-08,3091
4,2014-11-09,3239
4,2014-11-10,2198
4,2014-11-11,2559
4,2014-11-12,2562
4,2014-11-13,2742
4,2014-11-14,2859
4,2014-11-15,3156
4,2014-11-16,3244
4,2014-11-17,2220
4,2014-11-18,2522
4,2014-11-19,2535
4,2014-11-20,2702
4,2014-11-21,3007
4,2014-11-22,3132
4,2014-11-23,3211
4,2014-11-24,2259
4,2014-11-25,2547
4,2014-11-26,2546
4,2014-11-27,2785
4,2014-11-28,2943
4,2014-11-29,3086
4,2014-11-30,3259
4,2014-12-01,1544
4,2014-12-02,1837
4,2014-12-03,1862
4,2014-12-04,1948
4,2014-12-05,2057
4,2014-12-06,2255
4,2014-12-07,2321
4,2014-12-08,1605
4,2014-12-09,1898
4,2014-12-10,1833
4,2014-12-11,1886
4,2014-12-12,2073
4,2014-12-13,2186
4,2014-12-14,2318
4,2014-12-15,1576
4,2014-12-16,1824
4,2014-12-17,1884
4,2014-12-18,1888
4,2014-12-19,2078
4,2014-12-20,2313
4,2014-12-21,2361
4,2014-12-22,1520
4,2014-12-23,1807
4,2014-12-24,1848
4,2014-12-25,1979
4,2014-12-26,2046
4,2014-12-27,2299
4,2014-12-28,2359
4,2014-12-29,1556
4,2014-12-30,1886
4,2014-12-31,1728
4,2015-01-01,1909
4,2015-01-02,1996
4,2015-01-03,2187
4,2015-01-04,2157
4,2015-01-05,1462
4,2015-01-06,1702
4,2015-01-07,1752
4,2015-01-08,1856
4,2015-01-09,1942
4,2015-01-10,2134
4,2015-01-11,2223
4,2015-01-12,1446
4,2015-01-13,1732
4,2015-01-14,1746
4,2015-01-15,1843
4,2015-01-16,1953
4,2015-01-17,2091
4,2015-01-18,2148
4,2015-01-19,1499
4,2015-01-20,1767
4,2015-01-21,1752
4,2015-01-22,1885
4,2015-01-23,1889
4,2015-01-24,2013
4,2015-01-25,2189
4,2015-01-26,1503
4,2015-01-27,1707
4,2015-01-28,1747
4,2015-01-29,1812
4,2015-01-30,1947
4,2015-01-31,2073
4,2015-02-01,2525
4,2015-02-02,1628
4,2015-02-03,1889
4,2015-02-04,1867
4,2015-02-05,2069
4,2015-02-06,2176
4,2015-02-07,2295
4,2015-02-08,2491
4,2015-02-09,1621
4,2015-02-10,2004
4,2015-02-11,1924
4,2015-02-12,2061
4,2015-02-13,2187
4,2015-02-14,2297
4,2015-02-15,2532
4,2015-02-16,1663
4,2015-02-17,1955
4,2015-02-18,1872
4,2015-02-19,2199
4,2015-02-20,2110
4,2015-02-21,2234
4,2015-02-22,2462
4,2015-02-23,1626
4,2015-02-24,1976
4,2015-02-25,1881
4,2015-02-26,2095
4,2015-02-27,2200
4,2015-02-28,2353
4,2015-03-01,2989
4,2015-03-02,1856
4,2015-03-03,2391
4,2015-03-04,2253
4,2015-03-05,2507
4,2015-03-06,2693
4,2015-03-07,2798
4,2015-03-08,3002
4,2015-03-09,1990
4,2015-03-10,2236
4,2015-03-11,2406
4,2015-03-12,2472
4,2015-03-13,2581
4,2015-03-14,2779
4,2015-03-15,2912
4,2015-03-16,2058
4,2015-03-17,2250
4,2015-03-18,2305
4,2015-03-19,2524
4,2015-03-20,2723
4,2015-03-21,2824
4,2015-03-22,2911
4,2015-03-23,2007
4,2015-03-24,2313
4,2015-03-25,2383
4,2015-03-26,2363
4,2015-03-27,2632
4,2015-03-28,2750
4,2015-03-29,2995
4,2015-03-30,2020
4,2015-03-31,2232
4,2015-04-01,2638
4,2015-04-02,2807
4,2015-04-03,3091
4,2015-04-04,3192
4,2015-04-05,3454
4,2015-04-06,2297
4,2015-04-07,2641
4,2015-04-08,2672
4,2015-04-09,2827
4,2015-04-10,3071
4,2015-04-11,3211
4,2015-04-12,3444
4,2015-04-13,2251
4,2015-04-14,2684
4,2015-04-15,2667
4,2015-04-16,2896
4,2015-04-17,3131
4,2015-04-18,3248
4,2015-04-19,3511
4,2015-04-20,2293
4,2015-04-21,2568
4,2015-04-22,2631
4,2015-04-23,2922
4,2015-04-24,3055
4,2015-04-25,3277
4,2015-04-26,3519
4,2015-04-27,2300
4,2015-04-28,2721
4,2015-04-29,2666
4,2015-04-30,2970
4,2015-05-01,3349
4,2015-05-02,3521
4,2015-05-03,3637
4,2015-05-04,2471
4,2015-05-05,2765
4,2015-05-06,2940
4,2015-05-07,3020
4,2015-05-08,3294
4,2015-05-09,3420
4,2015-05-10,3718
4,2015-05-11,2451
4,2015-05-12,2780
4,2015-05-13,2821
4,2015-05-14,3108
4,2015-05-15,3232
4,2015-05-16,3454
4,2015-05-17,3837
4,2015-05-18,2470
4,2015-05-19,2845
4,2015-05-20,2862
4,2015-05-21,3083
4,2015-05-22,3220
4,2015-05-23,3497
4,2015-05-24,3667
4,2015-05-25,2431
4,2015-05-26,2934
4,2015-05-27,2950
4,2015-05-28,3033
4,2015-05-29,3369
4,2015-05-30,3423
4,2015-05-31,3689
4,2015-06-01,2654
4,2015-06-02,3081
4,2015-06-03,3081
4,2015-06-04,3267
4,2015-06-05,3533
4,2015-06-06,3732
4,2015-06-07,3945
4,2015-06-08,2669
4,2015-06-09,3073
4,2015-06-10,3086
4,2015-06-11,3370
4,2015-06-12,3548
4,2015-06-13,3738
4,2015-06-14,4022
4,2015-06-15,2590
4,2015-06-16,3083
4,2015-06-17,3101
4,2015-06-18,3251
4,2015-06-19,3483
4,2015-06-20,3792
4,2015-06-21,3876
4,2015-06-22,2623
4,2015-06-23,3031
4,2015-06-24,3058
4,2015-06-25,3263
4,2015-06-26,3487
4,2015-06-27,3658
4,2015-06-28,3919
4,2015-06-29,2630
4,2015-06-30,3098
4,2015-07-01,3193
4,2015-07-02,3503
4,2015-07-03,3691
4,2015-07-04,3996
4,2015-07-05,4212
4,2015-07-06,2818
4,2015-07-07,3246
4,2015-07-08,3339
4,2015-07-09,3533
4,2015-07-10,3750
4,2015-07-11,3940
4,2015-07-12,4115
4,2015-07-13,2730
4,2015-07-14,3388
4,2015-07-15,3179
4,2015-07-16,3507
4,2015-07-17,3669
4,2015-07-18,3900
4,2015-07-19,4137
4,2015-07-20,2822
4,2015-07-21,3197
4,2015-07-22,3213
4,2015-07-23,3434
4,2015-07-24,3685
4,2015-07-25,4037
4,2015-07-26,4107
4,2015-07-27,2793
4,2015-07-28,3285
4,2015-07-29,3234
4,2015-07-30,3554
4,2015-07-31,3714
4,2015-08-01,3510
4,2015-08-02,3761
4,2015-08-03,2490
4,2015-08-04,2852
4,2015-08-05,2906
4,2015-08-06,3116
4,2015-08-07,3289
4,2015-08-08,3514
4,2015-08-09,3739
4,2015-08-10,2515
4,2015-08-11,2817
4,2015-08-12,2908
4,2015-08-13,3194
4,2015-08-14,3310
4,2015-08-15,3520
4,2015-08-16,3689
4,2015-08-17,2457
4,2015-08-18,2898
4,2015-08-19,2881
4,2015-08-20,3062
4,2015-08-21,3252
4,2015-08-22,3337
4,2015-08-23,3690
4,2015-08-24,2455
4,2015-08-25,2805
4,2015-08-26,2889
4,2015-08-27,3086
4,2015-08-28,3352
4,2015-08-29,3484
4,2015-08-30,3691
4,2015-08-31,2501
4,2015-09-01,2692
4,2015-09-02,2748
4,2015-09-03,2874
4,2015-09-04,3120
4,2015-09-05,3292
4,2015-09-06,3466
4,2015-09-07,2307
4,2015-09-08,2636
4,2015-09-09,2606
4,2015-09-10,2883
4,2015-09-11,2956
4,2015-09-12,3183
4,2015-09-13,3524
4,2015-09-14,2343
4,2015-09-15,2748
4,2015-09-16,2702
4,2015-09-17,2861
4,2015-09-18,2982
4,2015-09-19,3247
4,2015-09-20,3438
4,2015-09-21,2338
4,2015-09-22,2639
4,2015-09-23,2645
4,2015-09-24,2847
4,2015-09-25,3102
4,2015-09-26,3275
4,2015-09-27,3335
4,2015-09-28,2282
4,2015-09-29,2767
4,2015-09-30,2629
4,2015-10-01,2644
4,2015-10-02,2857
4,2015-10-03,3000
4,2015-10-04,3224
4,2015-10-05,2113
4,2015-10-06,2513
4,2015-10-07,2451
4,2015-10-08,2613
4,2015-10-09,2743
4,2015-10-10,3027
4,2015-10-11,3215
4,2015-10-12,2132
4,2015-10-13,2391
4,2015-10-14,2433
4,2015-10-15,2649
4,2015-10-16,2836
4,2015-10-17,3008
4,2015-10-18,3210
4,2015-10-19,2088
4,2015-10-20,2478
4,2015-10-21,2515
4,2015-10-22,2639
4,2015-10-23,2895
4,2015-10-24,3104
4,2015-10-25,3143
4,2015-10-26,2140
4,2015-10-27,2508
4,2015-10-28,2447
4,2015-10-29,2574
4,2015-10-30,2773
4,2015-10-31,3110
4,2015-11-01,3393
4,2015-11-02,2275
4,2015-11-03,2647
4,2015-11-04,2625
4,2015-11-05,2913
4,2015-11-06,3135
4,2015-11-07,3313
4,2015-11-08,3528
4,2015-11-09,2291
4,2015-11-10,2676
4,2015-11-11,2735
4,2015-11-12,2760
4,2015-11-13,3092
4,2015-11-14,3216
4,2015-11-15,3499
4,2015-11-16,2279
4,2015-11-17,2662
4,2015-11-18,2654
4,2015-11-19,2891
4,2015-11-20,2987
4,2015-11-21,3273
4,2015-11-22,3410
4,2015-11-23,2234
4,2015-11-24,2689
4,2015-11-25,2706
4,2015-11-26,2840
4,2015-11-27,3113
4,2015-11-28,3187
4,2015-11-29,3435
4,2015-11-30,2239
4,2015-12-01,1864
4,2015-12-02,1879
4,2015-12-03,2071
4,2015-12-04,2231
4,2015-12-05,2315
4,2015-12-06,2443
4,2015-12-07,1670
4,2015-12-08,1903
4,2015-12-09,1938
4,2015-12-10,2023
4,2015-12-11,2210
4,2015-12-12,2282
4,2015-12-13,2420
4,2015-12-14,1668
4,2015-12-15,2013
4,2015-12-16,1980
4,2015-12-17,2038
4,2015-12-18,2256
4,2015-12-19,2324
4,2015-12-20,2485
4,2015-12-21,1635
4,2015-12-22,1872
4,2015-12-23,1931
4,2015-12-24,2044
4,2015-12-25,2169
4,2015-12-26,2337
4,2015-12-27,2408
4,2015-12-28,1745
4,2015-12-29,1942
4,2015-12-30,1913
4,2015-12-31,2096
4,2016-01-01,2146
4,2016-01-02,2205
4,2016-01-03,2514
4,2016-01-04,1580
4,2016-01-05,1897
4,2016-01-06,1870
4,2016-01-07,2054
4,2016-01-08,2055
4,2016-01-09,2237
4,2016-01-10,2417
4,2016-01-11,1599
4,2016-01-12,1815
4,2016-01-13,1844
4,2016-01-14,1994
4,2016-01-15,2095
4,2016-01-16,2171
4,2016-01-17,2333
4,2016-01-18,1621
4,2016-01-19,1928
4,2016-01-20,1926
4,2016-01-21,1964
4,2016-01-22,2160
4,2016-01-23,2328
4,2016-01-24,2400
4,2016-01-25,1611
4,2016-01-26,1840
4,2016-01-27,1889
4,2016-01-28,1981
4,2016-01-29,2185
4,2016-01-30,2358
4,2016-01-31,2379
4,2016-02-01,1777
4,2016-02-02,2071
4,2016-02-03,2080
4,2016-02-04,2231
4,2016-02-05,2386
4,2016-02-06,2517
4,2016-02-07,2519
4,2016-02-08,1830
4,2016-02-09,2115
4,2016-02-10,2021
4,2016-02-11,2288
4,2016-02-12,2375
4,2016-02-13,2627
4,2016-02-14,2717
4,2016-02-15,1738
4,2016-02-16,2025
4,2016-02-17,2081
4,2016-02-18,2224
4,2016-02-19,2410
4,2016-02-20,2558
4,2016-02-21,2634
4,2016-02-22,1707
4,2016-02-23,1996
4,2016-02-24,2102
4,2016-02-25,2210
4,2016-02-26,2533
4,2016-02-27,2561
4,2016-02-28,2751
4,2016-02-29,1781
4,2016-03-01,2373
4,2016-03-02,2389
4,2016-03-03,2743
4,2016-03-04,2784
4,2016-03-05,3030
4,2016-03-06,3104
4,2016-03-07,2089
4,2016-03-08,2479
4,2016-03-09,2494
4,2016-03-10,2715
4,2016-03-11,2904
4,2016-03-12,2994
4,2016-03-13,3196
4,2016-03-14,2203
4,2016-03-15,2475
4,2016-03-16,2368
4,2016-03-17,2673
4,2016-03-18,2877
4,2016-03-19,3043
4,2016-03-20,3240
4,2016-03-21,2062
4,2016-03-22,2458
4,2016-03-23,2518
4,2016-03-24,2703
4,2016-03-25,2811
4,2016-03-26,3025
4,2016-03-27,3170
4,2016-03-28,2155
4,2016-03-29,2507
4,2016-03-30,2483
4,2016-03-31,2628
4,2016-04-01,3341
4,2016-04-02,3328
4,2016-04-03,3620
4,2016-04-04,2487
4,2016-04-05,2832
4,2016-04-06,2850
4,2016-04-07,3038
4,2016-04-08,3339
4,2016-04-09,3635
4,2016-04-10,3779
4,2016-04-11,2549
4,2016-04-12,2892
4,2016-04-13,2911
4,2016-04-14,3060
4,2016-04-15,3261
4,2016-04-16,3541
4,2016-04-17,3858
4,2016-04-18,2443
4,2016-04-19,2873
4,2016-04-20,2861
4,2016-04-21,2982
4,2016-04-22,3344
4,2016-04-23,3537
4,2016-04-24,3772
4,2016-04-25,2466
4,2016-04-26,2933
4,2016-04-27,2895
4,2016-04-28,3037
4,2016-04-29,3353
4,2016-04-30,3549
4,2016-05-01,3901
4,2016-05-02,2727
4,2016-05-03,3124
4,2016-05-04,3222
4,2016-05-05,3312
4,2016-05-06,3533
4,2016-05-07,3712
4,2016-05-08,4018
4,2016-05-09,2688
4,2016-05-10,3098
4,2016-05-11,3061
4,2016-05-12,3360
4,2016-05-13,3605
4,2016-05-14,3750
4,2016-05-15,3989
4,2016-05-16,2701
4,2016-05-17,3127
4,2016-05-18,3048
4,2016-05-19,3389
4,2016-05-20,3563
4,2016-05-21,3702
4,2016-05-22,4103
4,2016-05-23,2600
4,2016-05-24,3059
4,2016-05-25,3059
4,2016-05-26,3284
4,2016-05-27,3628
4,2016-05-28,3821
4,2016-05-29,4012
4,2016-05-30,2602
4,2016-05-31,3167
4,2016-06-01,3295
4,2016-06-02,3539
4,2016-06-03,3755
4,2016-06-04,3889
4,2016-06-05,4259
4,2016-06-06,2806
4,2016-06-07,3321
4,2016-06-08,3294
4,2016-06-09,3582
4,2016-06-10,3857
4,2016-06-11,4011
4,2016-06-12,4279
4,2016-06-13,2823
4,2016-06-14,3389
4,2016-06-15,3327
4,2016-06-16,3534
4,2016-06-17,3826
4,2016-06-18,3928
4,2016-06-19,4281
4,2016-06-20,2904
4,2016-06-21,3316
4,2016-06-22,3372
4,2016-06-23,3515
4,2016-06-24,3881
4,2016-06-25,3990
4,2016-06-26,4250
4,2016-06-27,2789
4,2016-06-28,3392
4,2016-06-29,3341
4,2016-06-30,3684
4,2016-07-01,4004
4,2016-07-02,4309
4,2016-07-03,4597
4,2016-07-04,3034
4,2016-07-05,3488
4,2016-07-06,3485
4,2016-07-07,3848
4,2016-07-08,4025
4,2016-07-09,4248
4,2016-07-10,4552
4,2016-07-11,3037
4,2016-07-12,3446
4,2016-07-13,3580
4,2016-07-14,3758
4,2016-07-15,4019
4,2016-07-16,4211
4,2016-07-17,4575
4,2016-07-18,3096
4,2016-07-19,3642
4,2016-07-20,3560
4,2016-07-21,3842
4,2016-07-22,3986
4,2016-07-23,4197
4,2016-07-24,4440
4,2016-07-25,3096
4,2016-07-26,3560
4,2016-07-27,3532
4,2016-07-28,3748
4,2016-07-29,4088
4,2016-07-30,4360
4,2016-07-31,4601
4,2016-08-01,2599
4,2016-08-02,3137
4,2016-08-03,3036
4,2016-08-04,3323
4,2016-08-05,3509
4,2016-08-06,3805
4,2016-08-07,3932
4,2016-08-08,2675
4,2016-08-09,3104
4,2016-08-10,3083
4,2016-08-11,3324
4,2016-08-12,3573
4,2016-08-13,3760
4,2016-08-14,4022
4,2016-08-15,2695
4,2016-08-16,3085
4,2016-08-17,3108
4,2016-08-18,3372
4,2016-08-19,3571
4,2016-08-20,3826
4,2016-08-21,4015
4,2016-08-22,2578
4,2016-08-23,3111
4,2016-08-24,3047
4,2016-08-25,3345
4,2016-08-26,3588
4,2016-08-27,3833
4,2016-08-28,4081
4,2016-08-29,2616
4,2016-08-30,3114
4,2016-08-31,3174
4,2016-09-01,3120
4,2016-09-02,3407
4,2016-09-03,3594
4,2016-09-04,3654
4,2016-09-05,2483
4,2016-09-06,2918
4,2016-09-07,2875
4,2016-09-08,3173
4,2016-09-09,3334
4,2016-09-10,3436
4,2016-09-11,3729
4,2016-09-12,2441
4,2016-09-13,2834
4,2016-09-14,2927
4,2016-09-15,3113
4,2016-09-16,3357
4,2016-09-17,3564
4,2016-09-18,3798
4,2016-09-19,2420
4,2016-09-20,3026
4,2016-09-21,2883
4,2016-09-22,3131
4,2016-09-23,3315
4,2016-09-24,3504
4,2016-09-25,3791
4,2016-09-26,2414
4,2016-09-27,2843
4,2016-09-28,2915
4,2016-09-29,3147
4,2016-09-30,3334
4,2016-10-01,3222
4,2016-10-02,3412
4,2016-10-03,2224
4,2016-10-04,2789
4,2016-10-05,2645
4,2016-10-06,2813
4,2016-10-07,3017
4,2016-10-08,3306
4,2016-10-09,3471
4,2016-10-10,2278
4,2016-10-11,2797
4,2016-10-12,2587
4,2016-10-13,2895
4,2016-10-14,3024
4,2016-10-15,3267
4,2016-10-16,3503
4,2016-10-17,2316
4,2016-10-18,2625
4,2016-10-19,2708
4,2016-10-20,2981
4,2016-10-21,3204
4,2016-10-22,3275
4,2016-10-23,3381
4,2016-10-24,2319
4,2016-10-25,2721
4,2016-10-26,2677
4,2016-10-27,2783
4,2016-10-28,3029
4,2016-10-29,3236
4,2016-10-30,3466
4,2016-10-31,2325
4,2016-11-01,2884
4,2016-11-02,2941
4,2016-11-03,3010
4,2016-11-04,3287
4,2016-11-05,3465
4,2016-11-06,3715
4,2016-11-07,2447
4,2016-11-08,2867
4,2016-11-09,2842
4,2016-11-10,3233
4,2016-11-11,3374
4,2016-11-12,3587
4,2016-11-13,3679
4,2016-11-14,2473
4,2016-11-15,2931
4,2016-11-16,2930
4,2016-11-17,3143
4,2016-11-18,3263
4,2016-11-19,3598
4,2016-11-20,3706
4,2016-11-21,2518
4,2016-11-22,2874
4,2016-11-23,2965
4,2016-11-24,3084
4,2016-11-25,3327
4,2016-11-26,3538
4,2016-11-27,3757
4,2016-11-28,2517
4,2016-11-29,2951
4,2016-11-30,2910
4,2016-12-01,2252
4,2016-12-02,2338
4,2016-12-03,2416
4,2016-12-04,2598
4,2016-12-05,1807
4,2016-12-06,2060
4,2016-12-07,2057
4,2016-12-08,2288
4,2016-12-09,2414
4,2016-12-10,2550
4,2016-12-11,2634
4,2016-12-12,1796
4,2016-12-13,2076
4,2016-12-14,2084
4,2016-12-15,2251
4,2016-12-16,2373
4,2016-12-17,2582
4,2016-12-18,2610
4,2016-12-19,1764
4,2016-12-20,2065
4,2016-12-21,2022
4,2016-12-22,2211
4,2016-12-23,2457
4,2016-12-24,2484
4,2016-12-25,2702
4,2016-12-26,1836
4,2016-12-27,2010
4,2016-12-28,2097
4,2016-12-29,2231
4,2016-12-30,2352
4,2016-12-31,2467
4,2017-01-01,2441
4,2017-01-02,1671
4,2017-01-03,1953
4,2017-01-04,1969
4,2017-01-05,2114
4,2017-01-06,2180
4,2017-01-07,2452
4,2017-01-08,2574
4,2017-01-09,1712
4,2017-01-10,1943
4,2017-01-11,1914
4,2017-01-12,2027
4,2017-01-13,2164
4,2017-01-14,2316
4,2017-01-15,2421
4,2017-01-16,1640
4,2017-01-17,2013
4,2017-01-18,1976
4,2017-01-19,2072
4,2017-01-20,2205
4,2017-01-21,2417
4,2017-01-22,2519
4,2017-01-23,1629
4,2017-01-24,1950
4,2017-01-25,1895
4,2017-01-26,2044
4,2017-01-27,2191
4,2017-01-28,2344
4,2017-01-29,2570
4,2017-01-30,1655
4,2017-01-31,1965
4,2017-02-01,2165
4,2017-02-02,2294
4,2017-02-03,2419
4,2017-02-04,2685
4,2017-02-05,2695
4,2017-02-06,1847
4,2017-02-07,2112
4,2017-02-08,2138
4,2017-02-09,2271
4,2017-02-10,2456
4,2017-02-11,2668
4,2017-02-12,2823
4,2017-02-13,1893
4,2017-02-14,2148
4,2017-02-15,2119
4,2017-02-16,2354
4,2017-02-17,2362
4,2017-02-18,2646
4,2017-02-19,2741
4,2017-02-20,1858
4,2017-02-21,2175
4,2017-02-22,2103
4,2017-02-23,2353
4,2017-02-24,2398
4,2017-02-25,2644
4,2017-02-26,2717
4,2017-02-27,1834
4,2017-02-28,2155
4,2017-03-01,2543
4,2017-03-02,2644
4,2017-03-03,2977
4,2017-03-04,3065
4,2017-03-05,3418
4,2017-03-06,2227
4,2017-03-07,2541
4,2017-03-08,2671
4,2017-03-09,2716
4,2017-03-10,3036
4,2017-03-11,3223
4,2017-03-12,3374
4,2017-03-13,2197
4,2017-03-14,2656
4,2017-03-15,2513
4,2017-03-16,2743
4,2017-03-17,2962
4,2017-03-18,3190
4,2017-03-19,3308
4,2017-03-20,2255
4,2017-03-21,2600
4,2017-03-22,2614
4,2017-03-23,2764
4,2017-03-24,2957
4,2017-03-25,3178
4,2017-03-26,3209
4,2017-03-27,2162
4,2017-03-28,2542
4,2017-03-29,2555
4,2017-03-30,2739
4,2017-03-31,2879
4,2017-04-01,3725
4,2017-04-02,3951
4,2017-04-03,2559
4,2017-04-04,2984
4,2017-04-05,2996
4,2017-04-06,3188
4,2017-04-07,3427
4,2017-04-08,3728
4,2017-04-09,3886
4,2017-04-10,2588
4,2017-04-11,3017
4,2017-04-12,2984
4,2017-04-13,3204
4,2017-04-14,3420
4,2017-04-15,3618
4,2017-04-16,3787
4,2017-04-17,2574
4,2017-04-18,2995
4,2017-04-19,3016
4,2017-04-20,3267
4,2017-04-21,3450
4,2017-04-22,3641
4,2017-04-23,3928
4,2017-04-24,2475
4,2017-04-25,3013
4,2017-04-26,2974
4,2017-04-27,3205
4,2017-04-28,3523
4,2017-04-29,3629
4,2017-04-30,3869
4,2017-05-01,2801
4,2017-05-02,3231
4,2017-05-03,3230
4,2017-05-04,3452
4,2017-05-05,3767
4,2017-05-06,4009
4,2017-05-07,4183
4,2017-05-08,2779
4,2017-05-09,3258
4,2017-05-10,3245
4,2017-05-11,3515
4,2017-05-12,3734
4,2017-05-13,3947
4,2017-05-14,4090
4,2017-05-15,2725
4,2017-05-16,3262
4,2017-05-17,3247
4,2017-05-18,3501
4,2017-05-19,3746
4,2017-05-20,3807
4,2017-05-21,4273
4,2017-05-22,2747
4,2017-05-23,3241
4,2017-05-24,3280
4,2017-05-25,3394
4,2017-05-26,3724
4,2017-05-27,3848
4,2017-05-28,4110
4,2017-05-29,2775
4,2017-05-30,3270
4,2017-05-31,3273
4,2017-06-01,3611
4,2017-06-02,3965
4,2017-06-03,4128
4,2017-06-04,4405
4,2017-06-05,2836
4,2017-06-06,3551
4,2017-06-07,3404
4,2017-06-08,3663
4,2017-06-09,3865
4,2017-06-10,4181
4,2017-06-11,4454
4,2017-06-12,2937
4,2017-06-13,3456
4,2017-06-14,3551
4,2017-06-15,3639
4,2017-06-16,3939
4,2017-06-17,4099
4,2017-06-18,4450
4,2017-06-19,2957
4,2017-06-20,3457
4,2017-06-21,3431
4,2017-06-22,3638
4,2017-06-23,3921
4,2017-06-24,4114
4,2017-06-25,4263
4,2017-06-26,2895
4,2017-06-27,3482
4,2017-06-28,3437
4,2017-06-29,3646
4,2017-06-30,3859
4,2017-07-01,4526
4,2017-07-02,4748
4,2017-07-03,3076
4,2017-07-04,3561
4,2017-07-05,3636
4,2017-07-06,3879
4,2017-07-07,4252
4,2017-07-08,4410
4,2017-07-09,4757
4,2017-07-10,3118
4,2017-07-11,3701
4,2017-07-12,3749
4,2017-07-13,3941
4,2017-07-14,4183
4,2017-07-15,4497
4,2017-07-16,4753
4,2017-07-17,3184
4,2017-07-18,3591
4,2017-07-19,3613
4,2017-07-20,3918
4,2017-07-21,4212
4,2017-07-22,4323
4,2017-07-23,4689
4,2017-07-24,3281
4,2017-07-25,3602
4,2017-07-26,3616
4,2017-07-27,3959
4,2017-07-28,4187
4,2017-07-29,4474
4,2017-07-30,4674
4,2017-07-31,3236
4,2017-08-01,3178
4,2017-08-02,3283
4,2017-08-03,3541
4,2017-08-04,3667
4,2017-08-05,3918
4,2017-08-06,4120
4,2017-08-07,2878
4,2017-08-08,3177
4,2017-08-09,3261
4,2017-08-10,3406
4,2017-08-11,3776
4,2017-08-12,3937
4,2017-08-13,4170
4,2017-08-14,2723
4,2017-08-15,3176
4,2017-08-16,3161
4,2017-08-17,3467
4,2017-08-18,3665
4,2017-08-19,3933
4,2017-08-20,4147
4,2017-08-21,2786
4,2017-08-22,3406
4,2017-08-23,3184
4,2017-08-24,3475
4,2017-08-25,3718
4,2017-08-26,3845
4,2017-08-27,4129
4,2017-08-28,2815
4,2017-08-29,3288
4,2017-08-30,3289
4,2017-08-31,3470
4,2017-09-01,3331
4,2017-09-02,3587
4,2017-09-03,3722
4,2017-09-04,2525
4,2017-09-05,2957
4,2017-09-06,2966
4,2017-09-07,3209
4,2017-09-08,3503
4,2017-09-09,3668
4,2017-09-10,3990
4,2017-09-11,2622
4,2017-09-12,3077
4,2017-09-13,2970
4,2017-09-14,3296
4,2017-09-15,3453
4,2017-09-16,3778
4,2017-09-17,3878
4,2017-09-18,2556
4,2017-09-19,3082
4,2017-09-20,3056
4,2017-09-21,3196
4,2017-09-22,3382
4,2017-09-23,3610
4,2017-09-24,3874
4,2017-09-25,2604
4,2017-09-26,3080
4,2017-09-27,2950
4,2017-09-28,3251
4,2017-09-29,3485
4,2017-09-30,3729
4,2017-10-01,3583
4,2017-10-02,2464
4,2017-10-03,2860
4,2017-10-04,2728
4,2017-10-05,3007
